,Emotion,Source,Path,Sex
2023,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22A03.wav,Male
2024,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22A04.wav,Male
2025,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22A05.wav,Male
2026,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22A06.wav,Male
2027,happy,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22H01.wav,Male
2028,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N01.wav,Male
2029,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N02.wav,Male
2030,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N03.wav,Male
2031,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N04.wav,Male
2032,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N05.wav,Male
2033,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N06.wav,Male
2034,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N07.wav,Male
2035,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N08.wav,Male
2036,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N09.wav,Male
2037,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N10.wav,Male
2038,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N11.wav,Male
2039,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N12.wav,Male
2040,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N13.wav,Male
2041,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N14.wav,Male
2042,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N15.wav,Male
2043,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N16.wav,Male
2044,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N17.wav,Male
2045,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N18.wav,Male
2046,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N19.wav,Male
2047,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N20.wav,Male
2048,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N21.wav,Male
2049,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N22.wav,Male
2050,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N23.wav,Male
2051,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N24.wav,Male
2052,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N25.wav,Male
2053,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N26.wav,Male
2054,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N27.wav,Male
2055,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N28.wav,Male
2056,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N29.wav,Male
2057,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N30.wav,Male
2058,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22N31.wav,Male
2059,sad,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22S01.wav,Male
2060,sad,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22S02.wav,Male
2061,sad,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22S03.wav,Male
2062,surprise,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22W01.wav,Male
2063,surprise,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22W02.wav,Male
2064,surprise,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22W03.wav,Male
2065,surprise,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M22W04.wav,Male
2066,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M23A01.wav,Male
2067,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M23A02.wav,Male
2068,happy,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M23H01.wav,Male
2069,happy,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M23H02.wav,Male
2070,surprise,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M23W01.wav,Male
2071,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24A01.wav,Male
2072,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24A02.wav,Male
2073,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24A03.wav,Male
2074,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24A04.wav,Male
2075,happy,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24H01.wav,Male
2076,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24N01.wav,Male
2077,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24N02.wav,Male
2078,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24N03.wav,Male
2079,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24N04.wav,Male
2080,neutral,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24N05.wav,Male
2081,sad,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24S01.wav,Male
2082,sad,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24S02.wav,Male
2083,sad,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24S03.wav,Male
2084,sad,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24S04.wav,Male
2085,surprise,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24W01.wav,Male
2086,surprise,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24W02.wav,Male
2087,surprise,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24W03.wav,Male
2088,surprise,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M24W04.wav,Male
2089,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A01.wav,Male
2090,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A02.wav,Male
2091,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A03.wav,Male
2092,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A04.wav,Male
2093,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A05.wav,Male
2094,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A06.wav,Male
2095,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A07.wav,Male
2096,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A08.wav,Male
2097,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A09.wav,Male
2098,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A10.wav,Male
2099,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A11.wav,Male
2100,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A12.wav,Male
2101,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A13.wav,Male
2102,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A14.wav,Male
2103,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A15.wav,Male
2104,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A16.wav,Male
2105,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A17.wav,Male
2106,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A18.wav,Male
2107,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A19.wav,Male
2108,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A20.wav,Male
2109,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A21.wav,Male
2110,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A22.wav,Male
2111,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A23.wav,Male
2112,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A24.wav,Male
2113,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A25.wav,Male
2114,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A26.wav,Male
2115,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A27.wav,Male
2116,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A28.wav,Male
2117,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A29.wav,Male
2118,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A30.wav,Male
2119,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A31.wav,Male
2120,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A32.wav,Male
2121,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A33.wav,Male
2122,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A34.wav,Male
2123,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A35.wav,Male
2124,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A36.wav,Male
2125,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A37.wav,Male
2126,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A38.wav,Male
2127,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A39.wav,Male
2128,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A40.wav,Male
2129,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A41.wav,Male
2130,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A42.wav,Male
2131,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A43.wav,Male
2132,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A44.wav,Male
2133,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A45.wav,Male
2134,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A46.wav,Male
2135,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A47.wav,Male
2136,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A48.wav,Male
2137,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A49.wav,Male
2138,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A50.wav,Male
2139,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A51.wav,Male
2140,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A52.wav,Male
2141,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A53.wav,Male
2142,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A54.wav,Male
2143,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A55.wav,Male
2144,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A56.wav,Male
2145,angry,SHEMO,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/SHEMO/male/M25A57.wav,Male
