,Unnamed: 0,Emotion,Source,Path,Sex,Duration
19458,1158,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_4b_2(1).wav,Female,2.7
19459,1159,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_4b_2.wav,Female,2.7
19460,1160,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_5a_1(1).wav,Female,2.5
19461,1161,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_5a_1.wav,Female,2.5
19462,1162,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_5a_2(1).wav,Female,2.5
19463,1163,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_5a_2.wav,Female,2.5
19464,1164,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_5b_1(1).wav,Female,2.5
19465,1165,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_5b_1.wav,Female,2.5
19466,1166,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_5b_2(1).wav,Female,2.5
19467,1167,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_5b_2.wav,Female,2.5
19468,1168,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_6a_1(1).wav,Female,2.5
19469,1169,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_6a_1.wav,Female,2.5
19470,1170,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_6a_2(1).wav,Female,2.5
19471,1171,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_6a_2.wav,Female,2.5
19472,1172,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_6b_1(1).wav,Female,3.0
19473,1173,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_6b_1.wav,Female,3.0
19474,1174,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_6b_2(1).wav,Female,2.5
19475,1175,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_6b_2.wav,Female,2.5
19476,1176,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_7a_1(1).wav,Female,3.0
19477,1177,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_7a_1.wav,Female,3.0
19478,1178,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_7a_2(1).wav,Female,2.5
19479,1179,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_7a_2.wav,Female,2.5
19480,1180,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_7b_1(1).wav,Female,2.1
19481,1181,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_7b_1.wav,Female,2.1
19482,1182,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_7b_2(1).wav,Female,2.2
19483,1183,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_7b_2.wav,Female,2.2
19484,1184,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_8a_1(1).wav,Female,2.8
19485,1185,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_8a_1.wav,Female,2.8
19486,1186,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_8a_2(1).wav,Female,2.8
19487,1187,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_8a_2.wav,Female,2.8
19488,1188,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_8b_1(1).wav,Female,2.6
19489,1189,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_8b_1.wav,Female,2.6
19490,1190,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_8b_2(1).wav,Female,2.6
19491,1191,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_8b_2.wav,Female,2.6
19492,1192,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_9a_1(1).wav,Female,2.9
19493,1193,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_9a_1.wav,Female,2.9
19494,1194,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_9a_2(1).wav,Female,2.4
19495,1195,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_9a_2.wav,Female,2.4
19496,1196,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_9b_1(1).wav,Female,2.4
19497,1197,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_9b_1.wav,Female,2.4
19498,1198,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_9b_2(1).wav,Female,2.4
19499,1199,sad,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female1_sad_9b_2.wav,Female,2.4
19500,1200,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_10a_1(1).wav,Female,2.1
19501,1201,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_10a_1.wav,Female,2.1
19502,1202,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_10a_2(1).wav,Female,2.1
19503,1203,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_10a_2.wav,Female,2.1
19504,1204,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_10b_1(1).wav,Female,2.0
19505,1205,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_10b_1.wav,Female,2.0
19506,1206,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_10b_2(1).wav,Female,1.9
19507,1207,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_10b_2.wav,Female,1.9
19508,1208,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_11a_1(1).wav,Female,1.9
19509,1209,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_11a_1.wav,Female,1.9
19510,1210,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_11a_2(1).wav,Female,1.9
19511,1211,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_11a_2.wav,Female,1.9
19512,1212,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_11b_1(1).wav,Female,1.9
19513,1213,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_11b_1.wav,Female,1.9
19514,1214,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_11b_2(1).wav,Female,1.7
19515,1215,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_11b_2.wav,Female,1.7
19516,1216,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_12a_1(1).wav,Female,1.6
19517,1217,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_12a_1.wav,Female,1.6
19518,1218,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_12a_2(1).wav,Female,1.5
19519,1219,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_12a_2.wav,Female,1.5
19520,1220,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_12b_1(1).wav,Female,1.6
19521,1221,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_12b_1.wav,Female,1.6
19522,1222,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_12b_2(1).wav,Female,1.6
19523,1223,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_12b_2.wav,Female,1.6
19524,1224,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_13a_1(1).wav,Female,1.6
19525,1225,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_13a_1.wav,Female,1.6
19526,1226,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_13a_2(1).wav,Female,1.4
19527,1227,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_13a_2.wav,Female,1.4
19528,1228,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_13b_1(1).wav,Female,1.6
19529,1229,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_13b_1.wav,Female,1.6
19530,1230,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_13b_2(1).wav,Female,1.6
19531,1231,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_13b_2.wav,Female,1.6
19532,1232,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_14a_1(1).wav,Female,1.6
19533,1233,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_14a_1.wav,Female,1.6
19534,1234,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_14a_2(1).wav,Female,1.7
19535,1235,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_14a_2.wav,Female,1.7
19536,1236,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_14b_1(1).wav,Female,1.7
19537,1237,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_14b_1.wav,Female,1.7
19538,1238,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_14b_2(1).wav,Female,1.6
19539,1239,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_14b_2.wav,Female,1.6
19540,1240,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_15a_1(1).wav,Female,1.9
19541,1241,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_15a_1.wav,Female,1.9
19542,1242,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_15a_2(1).wav,Female,1.9
19543,1243,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_15a_2.wav,Female,1.9
19544,1244,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_15b_1(1).wav,Female,1.9
19545,1245,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_15b_1.wav,Female,1.9
19546,1246,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_15b_2(1).wav,Female,1.8
19547,1247,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_15b_2.wav,Female,1.8
19548,1248,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_1a_1(1).wav,Female,1.9
19549,1249,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_1a_1.wav,Female,1.9
19550,1250,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_1a_2(1).wav,Female,1.9
19551,1251,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_1a_2.wav,Female,1.9
19552,1252,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_1b_1(1).wav,Female,1.8
19553,1253,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_1b_1.wav,Female,1.8
19554,1254,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_1b_2(1).wav,Female,1.9
19555,1255,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_1b_2.wav,Female,1.9
19556,1256,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_2a_1(1).wav,Female,1.9
19557,1257,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_2a_1.wav,Female,1.9
19558,1258,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_2a_2(1).wav,Female,1.9
19559,1259,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_2a_2.wav,Female,1.9
19560,1260,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_2b_1(1).wav,Female,1.8
19561,1261,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_2b_1.wav,Female,1.8
19562,1262,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_2b_2(1).wav,Female,1.9
19563,1263,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_2b_2.wav,Female,1.9
19564,1264,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_3a_1(1).wav,Female,2.1
19565,1265,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_3a_1.wav,Female,2.1
19566,1266,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_3a_2(1).wav,Female,1.8
19567,1267,angry,JL,/content/drive/MyDrive/Colab Notebooks/almabetter pro materials/Capstone Projects/My Capstone Projects/SER/Data/JL//female2_angry_3a_2.wav,Female,1.8
